,ImagesCount,ModelName,IsPretrained,Purpose,TrialNumber,"DiceAccuracy(threshold=0.5,smoothing=1)",DiceLoss(smoothing=1)
7744,45477,AttDs,pretrained,train,10,0.9604574777185917,0.2724798023700714
7745,45541,AttDs,pretrained,train,10,0.9629048444330693,0.2714504897594452
7746,45605,AttDs,pretrained,train,10,0.9624473825097085,0.2714590430259704
7747,45668,AttDs,pretrained,train,10,0.9602120779454709,0.2727114856243133
7748,45732,AttDs,pretrained,train,10,0.9607221111655236,0.272757351398468
7749,45796,AttDs,pretrained,train,10,0.9600583128631115,0.2737232446670532
7750,45860,AttDs,pretrained,train,10,0.9583989679813385,0.2742402851581573
7751,45924,AttDs,pretrained,train,10,0.9628383256494999,0.271335631608963
7752,45988,AttDs,pretrained,train,10,0.9622065238654613,0.2720392346382141
7753,46052,AttDs,pretrained,train,10,0.9630700312554837,0.2717014849185943
7754,46116,AttDs,pretrained,train,10,0.9608201868832112,0.2726683616638183
7755,46180,AttDs,pretrained,train,10,0.9581586383283139,0.2744276225566864
7756,46244,AttDs,pretrained,train,10,0.9653346277773381,0.2694871723651886
7757,46308,AttDs,pretrained,train,10,0.958428081125021,0.2742257118225097
7758,46372,AttDs,pretrained,train,10,0.9594971798360348,0.2728269398212433
7759,46436,AttDs,pretrained,train,10,0.9589679129421711,0.2744333148002624
7760,46500,AttDs,pretrained,train,10,0.960746057331562,0.2730312645435333
7761,46564,AttDs,pretrained,train,10,0.9662087298929692,0.2694533467292785
7762,46628,AttDs,pretrained,train,10,0.9587783887982368,0.2742287218570709
7763,46692,AttDs,pretrained,train,10,0.9628368057310582,0.2717345654964447
7764,46756,AttDs,pretrained,train,10,0.9590190574526787,0.2743222713470459
7765,46820,AttDs,pretrained,train,10,0.9628818258643151,0.271278977394104
7766,46884,AttDs,pretrained,train,10,0.959306076169014,0.2736610174179077
7767,46948,AttDs,pretrained,train,10,0.9591903984546662,0.2737174034118652
7768,47012,AttDs,pretrained,train,10,0.9576652348041534,0.2749683260917663
7769,47076,AttDs,pretrained,train,10,0.9603969976305962,0.2728897333145141
